title,rating,votes,language,release_date,runtime,budget,revenue,type,number_of_seasons,number_of_episodes,genres,release_year
Ne Zha 2,8.047,180,zh,2025-01-29,144.0,80000000.0,2208800000.0,movie,,,Animation,2025
Ne Zha 2,8.047,180,zh,2025-01-29,144.0,80000000.0,2208800000.0,movie,,,Fantasy,2025
Ne Zha 2,8.047,180,zh,2025-01-29,144.0,80000000.0,2208800000.0,movie,,,Adventure,2025
Claudia,0.0,0,en,1985-12-12,88.0,0.0,0.0,movie,,,Drama,1985
Fear Street: Prom Queen,5.4,328,en,2025-05-23,90.0,0.0,0.0,movie,,,Horror,2025
Fear Street: Prom Queen,5.4,328,en,2025-05-23,90.0,0.0,0.0,movie,,,Mystery,2025
Companion,7.1,1399,en,2025-01-22,97.0,10000000.0,36709101.0,movie,,,Horror,2025
Companion,7.1,1399,en,2025-01-22,97.0,10000000.0,36709101.0,movie,,,Science Fiction,2025
Companion,7.1,1399,en,2025-01-22,97.0,10000000.0,36709101.0,movie,,,Thriller,2025
Mission: Impossible - Dead Reckoning Part One,7.528,4399,en,2023-07-08,164.0,291000000.0,571125435.0,movie,,,Action,2023
Mission: Impossible - Dead Reckoning Part One,7.528,4399,en,2023-07-08,164.0,291000000.0,571125435.0,movie,,,Adventure,2023
Mission: Impossible - Dead Reckoning Part One,7.528,4399,en,2023-07-08,164.0,291000000.0,571125435.0,movie,,,Thriller,2023
The Problem with People,5.864,11,en,2024-10-04,102.0,0.0,0.0,movie,,,Comedy,2024
Conjuring the Cult,5.719,32,en,2024-10-01,93.0,0.0,0.0,movie,,,Horror,2024
Conjuring the Cult,5.719,32,en,2024-10-01,93.0,0.0,0.0,movie,,,Drama,2024
Interstellar,8.455,37310,en,2014-11-05,169.0,165000000.0,746606706.0,movie,,,Adventure,2014
Interstellar,8.455,37310,en,2014-11-05,169.0,165000000.0,746606706.0,movie,,,Drama,2014
Interstellar,8.455,37310,en,2014-11-05,169.0,165000000.0,746606706.0,movie,,,Science Fiction,2014
Death of a Unicorn,6.405,306,en,2025-03-27,107.0,15000000.0,16301736.0,movie,,,Horror,2025
Death of a Unicorn,6.405,306,en,2025-03-27,107.0,15000000.0,16301736.0,movie,,,Fantasy,2025
Death of a Unicorn,6.405,306,en,2025-03-27,107.0,15000000.0,16301736.0,movie,,,Comedy,2025
Flow,8.18,2058,lv,2024-08-29,85.0,3700000.0,17660107.0,movie,,,Animation,2024
Flow,8.18,2058,lv,2024-08-29,85.0,3700000.0,17660107.0,movie,,,Adventure,2024
Flow,8.18,2058,lv,2024-08-29,85.0,3700000.0,17660107.0,movie,,,Fantasy,2024
Brave Citizen,7.031,49,ko,2023-10-25,112.0,0.0,2116112.0,movie,,,Action,2023
Brave Citizen,7.031,49,ko,2023-10-25,112.0,0.0,2116112.0,movie,,,Drama,2023
Brave Citizen,7.031,49,ko,2023-10-25,112.0,0.0,2116112.0,movie,,,Comedy,2023
Harry Potter and the Philosopher's Stone,7.901,28293,en,2001-11-16,152.0,125000000.0,976475550.0,movie,,,Adventure,2001
Harry Potter and the Philosopher's Stone,7.901,28293,en,2001-11-16,152.0,125000000.0,976475550.0,movie,,,Fantasy,2001
Fear Street: Prom Queen,5.4,328,en,2025-05-23,90.0,0.0,0.0,movie,,,Horror,2025
Fear Street: Prom Queen,5.4,328,en,2025-05-23,90.0,0.0,0.0,movie,,,Mystery,2025
Kung Fu Panda 4,7.062,3114,en,2024-03-02,94.0,80000000.0,548040835.0,movie,,,Animation,2024
Kung Fu Panda 4,7.062,3114,en,2024-03-02,94.0,80000000.0,548040835.0,movie,,,Family,2024
Kung Fu Panda 4,7.062,3114,en,2024-03-02,94.0,80000000.0,548040835.0,movie,,,Action,2024
Kung Fu Panda 4,7.062,3114,en,2024-03-02,94.0,80000000.0,548040835.0,movie,,,Comedy,2024
Kung Fu Panda 4,7.062,3114,en,2024-03-02,94.0,80000000.0,548040835.0,movie,,,Adventure,2024
Kung Fu Panda 4,7.062,3114,en,2024-03-02,94.0,80000000.0,548040835.0,movie,,,Fantasy,2024
Final Destination,6.623,6116,en,2000-03-17,98.0,23000000.0,112880294.0,movie,,,Horror,2000
Fountain of Youth,6.413,511,en,2025-05-19,126.0,0.0,0.0,movie,,,Adventure,2025
Fountain of Youth,6.413,511,en,2025-05-19,126.0,0.0,0.0,movie,,,Fantasy,2025
Fountain of Youth,6.413,511,en,2025-05-19,126.0,0.0,0.0,movie,,,Mystery,2025
Claudia,0.0,0,en,1985-12-12,88.0,0.0,0.0,movie,,,Drama,1985
Kraven the Hunter,6.558,1773,en,2024-12-11,127.0,120000000.0,59184643.0,movie,,,Action,2024
Kraven the Hunter,6.558,1773,en,2024-12-11,127.0,120000000.0,59184643.0,movie,,,Adventure,2024
Kraven the Hunter,6.558,1773,en,2024-12-11,127.0,120000000.0,59184643.0,movie,,,Thriller,2024
Devara: Part 1,6.9,195,te,2024-09-26,175.0,31764000.0,49520000.0,movie,,,Action,2024
Devara: Part 1,6.9,195,te,2024-09-26,175.0,31764000.0,49520000.0,movie,,,Drama,2024
Hard Truths,6.598,82,en,2024-12-06,97.0,0.0,718850.0,movie,,,Drama,2024
Hard Truths,6.598,82,en,2024-12-06,97.0,0.0,718850.0,movie,,,Comedy,2024
From Paris with Love,6.327,2127,en,2010-02-04,92.0,52000000.0,52800000.0,movie,,,Action,2010
From Paris with Love,6.327,2127,en,2010-02-04,92.0,52000000.0,52800000.0,movie,,,Crime,2010
From Paris with Love,6.327,2127,en,2010-02-04,92.0,52000000.0,52800000.0,movie,,,Thriller,2010
On Swift Horses,6.1,38,en,2025-04-24,119.0,0.0,0.0,movie,,,Drama,2025
On Swift Horses,6.1,38,en,2025-04-24,119.0,0.0,0.0,movie,,,Romance,2025
Van Gogh by Vincent,5.941,17,fr,2025-03-26,46.0,0.0,0.0,movie,,,Documentary,2025
Avengers: Infinity War,8.236,30638,en,2018-04-25,149.0,300000000.0,2052415039.0,movie,,,Adventure,2018
Avengers: Infinity War,8.236,30638,en,2018-04-25,149.0,300000000.0,2052415039.0,movie,,,Action,2018
Avengers: Infinity War,8.236,30638,en,2018-04-25,149.0,300000000.0,2052415039.0,movie,,,Science Fiction,2018
Titan: The OceanGate Submersible Disaster,7.159,82,en,2025-06-06,112.0,0.0,0.0,movie,,,Documentary,2025
Titan: The OceanGate Submersible Disaster,7.159,82,en,2025-06-06,112.0,0.0,0.0,movie,,,Drama,2025
365 Days: This Day,5.904,1731,pl,2022-04-26,111.0,0.0,0.0,movie,,,Romance,2022
365 Days: This Day,5.904,1731,pl,2022-04-26,111.0,0.0,0.0,movie,,,Drama,2022
Ask Me What You Want,6.24,217,es,2024-11-29,114.0,0.0,2265661.0,movie,,,Romance,2024
Ask Me What You Want,6.24,217,es,2024-11-29,114.0,0.0,2265661.0,movie,,,Drama,2024
Jaws,7.67,10802,en,1975-06-20,124.0,7000000.0,470653000.0,movie,,,Horror,1975
Jaws,7.67,10802,en,1975-06-20,124.0,7000000.0,470653000.0,movie,,,Thriller,1975
Jaws,7.67,10802,en,1975-06-20,124.0,7000000.0,470653000.0,movie,,,Adventure,1975
My Fault: London,7.44,408,en,2025-02-12,118.0,0.0,0.0,movie,,,Romance,2025
My Fault: London,7.44,408,en,2025-02-12,118.0,0.0,0.0,movie,,,Drama,2025
What We Wanted to Be,8.333,3,es,2024-10-18,84.0,0.0,0.0,movie,,,Drama,2024
What We Wanted to Be,8.333,3,es,2024-10-18,84.0,0.0,0.0,movie,,,Comedy,2024
What We Wanted to Be,8.333,3,es,2024-10-18,84.0,0.0,0.0,movie,,,Romance,2024
Top Gun: Maverick,8.176,9928,en,2022-05-21,131.0,170000000.0,1488732821.0,movie,,,Action,2022
Top Gun: Maverick,8.176,9928,en,2022-05-21,131.0,170000000.0,1488732821.0,movie,,,Drama,2022
Kraven the Hunter,6.558,1773,en,2024-12-11,127.0,120000000.0,59184643.0,movie,,,Action,2024
Kraven the Hunter,6.558,1773,en,2024-12-11,127.0,120000000.0,59184643.0,movie,,,Adventure,2024
Kraven the Hunter,6.558,1773,en,2024-12-11,127.0,120000000.0,59184643.0,movie,,,Thriller,2024
Beach House,6.474,65,it,1977-10-27,106.0,0.0,0.0,movie,,,Comedy,1977
The Shawshank Redemption,8.712,28458,en,1994-09-23,142.0,25000000.0,28341469.0,movie,,,Drama,1994
The Shawshank Redemption,8.712,28458,en,1994-09-23,142.0,25000000.0,28341469.0,movie,,,Crime,1994
Wild Awakening,5.278,18,es,2016-10-23,105.0,0.0,0.0,movie,,,Drama,2016
Wild Awakening,5.278,18,es,2016-10-23,105.0,0.0,0.0,movie,,,Romance,2016
Wild Awakening,5.278,18,es,2016-10-23,105.0,0.0,0.0,movie,,,Thriller,2016
The Haunting at Saint Joseph's,4.5,12,en,2023-02-26,100.0,0.0,0.0,movie,,,Horror,2023
The Haunting at Saint Joseph's,4.5,12,en,2023-02-26,100.0,0.0,0.0,movie,,,Thriller,2023
Hard Truths,6.598,82,en,2024-12-06,97.0,0.0,718850.0,movie,,,Drama,2024
Hard Truths,6.598,82,en,2024-12-06,97.0,0.0,718850.0,movie,,,Comedy,2024
Panda Bear in Africa,6.891,55,nl,2024-03-15,94.0,10000000.0,5514627.0,movie,,,Animation,2024
Panda Bear in Africa,6.891,55,nl,2024-03-15,94.0,10000000.0,5514627.0,movie,,,Adventure,2024
Panda Bear in Africa,6.891,55,nl,2024-03-15,94.0,10000000.0,5514627.0,movie,,,Comedy,2024
Panda Bear in Africa,6.891,55,nl,2024-03-15,94.0,10000000.0,5514627.0,movie,,,Family,2024
Last Bullet,6.618,187,fr,2025-05-06,111.0,0.0,0.0,movie,,,Action,2025
Last Bullet,6.618,187,fr,2025-05-06,111.0,0.0,0.0,movie,,,Crime,2025
Last Bullet,6.618,187,fr,2025-05-06,111.0,0.0,0.0,movie,,,Thriller,2025
Last Bullet,6.618,187,fr,2025-05-06,111.0,0.0,0.0,movie,,,Drama,2025
The Woman in the Yard,6.1,212,en,2025-03-27,87.0,12000000.0,23311193.0,movie,,,Horror,2025
The Woman in the Yard,6.1,212,en,2025-03-27,87.0,12000000.0,23311193.0,movie,,,Mystery,2025
Oppenheimer,8.059,10346,en,2023-07-19,181.0,100000000.0,952000000.0,movie,,,Drama,2023
Oppenheimer,8.059,10346,en,2023-07-19,181.0,100000000.0,952000000.0,movie,,,History,2023
Mission: Impossible - Dead Reckoning Part One,7.529,4397,en,2023-07-08,164.0,291000000.0,571125435.0,movie,,,Action,2023
Mission: Impossible - Dead Reckoning Part One,7.529,4397,en,2023-07-08,164.0,291000000.0,571125435.0,movie,,,Adventure,2023
Mission: Impossible - Dead Reckoning Part One,7.529,4397,en,2023-07-08,164.0,291000000.0,571125435.0,movie,,,Thriller,2023
Rust,6.333,60,en,2025-05-01,139.0,0.0,0.0,movie,,,Western,2025
Anora,7.055,2304,en,2024-10-14,139.0,6000000.0,56286295.0,movie,,,Drama,2024
Anora,7.055,2304,en,2024-10-14,139.0,6000000.0,56286295.0,movie,,,Comedy,2024
Anora,7.055,2304,en,2024-10-14,139.0,6000000.0,56286295.0,movie,,,Romance,2024
The Avengers,7.763,32098,en,2012-04-25,143.0,220000000.0,1518815515.0,movie,,,Science Fiction,2012
The Avengers,7.763,32098,en,2012-04-25,143.0,220000000.0,1518815515.0,movie,,,Action,2012
The Avengers,7.763,32098,en,2012-04-25,143.0,220000000.0,1518815515.0,movie,,,Adventure,2012
Red One,7.0,2554,en,2024-10-31,124.0,250000000.0,185700759.0,movie,,,Action,2024
Red One,7.0,2554,en,2024-10-31,124.0,250000000.0,185700759.0,movie,,,Comedy,2024
Red One,7.0,2554,en,2024-10-31,124.0,250000000.0,185700759.0,movie,,,Fantasy,2024
Wild Awakening,5.278,18,es,2016-10-23,105.0,0.0,0.0,movie,,,Drama,2016
Wild Awakening,5.278,18,es,2016-10-23,105.0,0.0,0.0,movie,,,Romance,2016
Wild Awakening,5.278,18,es,2016-10-23,105.0,0.0,0.0,movie,,,Thriller,2016
Mickey 17,6.9,2255,en,2025-02-28,137.0,118000000.0,131847147.0,movie,,,Science Fiction,2025
Mickey 17,6.9,2255,en,2025-02-28,137.0,118000000.0,131847147.0,movie,,,Comedy,2025
Mickey 17,6.9,2255,en,2025-02-28,137.0,118000000.0,131847147.0,movie,,,Adventure,2025
The Woman in the Yard,6.1,212,en,2025-03-27,87.0,12000000.0,23311193.0,movie,,,Horror,2025
The Woman in the Yard,6.1,212,en,2025-03-27,87.0,12000000.0,23311193.0,movie,,,Mystery,2025
Jewel Thief - The Heist Begins,6.81,63,hi,2025-04-24,118.0,0.0,0.0,movie,,,Action,2025
Jewel Thief - The Heist Begins,6.81,63,hi,2025-04-24,118.0,0.0,0.0,movie,,,Thriller,2025
Sorority,0.0,0,tl,2025-06-13,0.0,0.0,0.0,movie,,,Drama,2025
Sorority,0.0,0,tl,2025-06-13,0.0,0.0,0.0,movie,,,Romance,2025
What We Wanted to Be,8.333,3,es,2024-10-18,84.0,0.0,0.0,movie,,,Drama,2024
What We Wanted to Be,8.333,3,es,2024-10-18,84.0,0.0,0.0,movie,,,Comedy,2024
What We Wanted to Be,8.333,3,es,2024-10-18,84.0,0.0,0.0,movie,,,Romance,2024
Spider-Man: No Way Home,7.9,20836,en,2021-12-15,148.0,200000000.0,1921847111.0,movie,,,Action,2021
Spider-Man: No Way Home,7.9,20836,en,2021-12-15,148.0,200000000.0,1921847111.0,movie,,,Adventure,2021
Spider-Man: No Way Home,7.9,20836,en,2021-12-15,148.0,200000000.0,1921847111.0,movie,,,Science Fiction,2021
The Shawshank Redemption,8.712,28459,en,1994-09-23,142.0,25000000.0,28341469.0,movie,,,Drama,1994
The Shawshank Redemption,8.712,28459,en,1994-09-23,142.0,25000000.0,28341469.0,movie,,,Crime,1994
Inception,8.4,37574,en,2010-07-15,148.0,160000000.0,839030630.0,movie,,,Action,2010
Inception,8.4,37574,en,2010-07-15,148.0,160000000.0,839030630.0,movie,,,Science Fiction,2010
Inception,8.4,37574,en,2010-07-15,148.0,160000000.0,839030630.0,movie,,,Adventure,2010
The Super Mario Bros. Movie,7.619,9759,en,2023-04-05,93.0,100000000.0,1362000000.0,movie,,,Family,2023
The Super Mario Bros. Movie,7.619,9759,en,2023-04-05,93.0,100000000.0,1362000000.0,movie,,,Comedy,2023
The Super Mario Bros. Movie,7.619,9759,en,2023-04-05,93.0,100000000.0,1362000000.0,movie,,,Adventure,2023
The Super Mario Bros. Movie,7.619,9759,en,2023-04-05,93.0,100000000.0,1362000000.0,movie,,,Animation,2023
Hola Frida!,6.5,4,fr,2025-02-12,82.0,0.0,0.0,movie,,,Animation,2025
Hola Frida!,6.5,4,fr,2025-02-12,82.0,0.0,0.0,movie,,,Family,2025
Hola Frida!,6.5,4,fr,2025-02-12,82.0,0.0,0.0,movie,,,History,2025
Belyas,7.333,6,tl,2025-02-07,70.0,0.0,0.0,movie,,,Drama,2025
Fast X,7.037,5925,en,2023-05-17,142.0,340000000.0,704709660.0,movie,,,Action,2023
Fast X,7.037,5925,en,2023-05-17,142.0,340000000.0,704709660.0,movie,,,Crime,2023
Fast X,7.037,5925,en,2023-05-17,142.0,340000000.0,704709660.0,movie,,,Thriller,2023
Fast X,7.037,5925,en,2023-05-17,142.0,340000000.0,704709660.0,movie,,,Adventure,2023
Fast X,7.037,5925,en,2023-05-17,142.0,340000000.0,704709660.0,movie,,,Mystery,2023
Final Destination 3,6.1,4172,en,2006-02-09,92.0,25000000.0,118890272.0,movie,,,Horror,2006
Final Destination 3,6.1,4172,en,2006-02-09,92.0,25000000.0,118890272.0,movie,,,Mystery,2006
The Dark Knight,8.521,33973,en,2008-07-16,152.0,185000000.0,1004558444.0,movie,,,Drama,2008
The Dark Knight,8.521,33973,en,2008-07-16,152.0,185000000.0,1004558444.0,movie,,,Action,2008
The Dark Knight,8.521,33973,en,2008-07-16,152.0,185000000.0,1004558444.0,movie,,,Crime,2008
The Dark Knight,8.521,33973,en,2008-07-16,152.0,185000000.0,1004558444.0,movie,,,Thriller,2008
Loco Por Ella,7.941,17,es,2025-04-17,100.0,0.0,0.0,movie,,,Comedy,2025
Jaws,7.67,10802,en,1975-06-20,124.0,7000000.0,470653000.0,movie,,,Horror,1975
Jaws,7.67,10802,en,1975-06-20,124.0,7000000.0,470653000.0,movie,,,Thriller,1975
Jaws,7.67,10802,en,1975-06-20,124.0,7000000.0,470653000.0,movie,,,Adventure,1975
Babygirl,5.8,785,en,2024-12-25,115.0,20000000.0,60934894.0,movie,,,Drama,2024
Harry Potter and the Chamber of Secrets,7.708,22595,en,2002-11-13,161.0,100000000.0,876688482.0,movie,,,Adventure,2002
Harry Potter and the Chamber of Secrets,7.708,22595,en,2002-11-13,161.0,100000000.0,876688482.0,movie,,,Fantasy,2002
"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",7.132,10953,en,2005-12-07,143.0,180000000.0,745013115.0,movie,,,Adventure,2005
"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",7.132,10953,en,2005-12-07,143.0,180000000.0,745013115.0,movie,,,Family,2005
"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",7.132,10953,en,2005-12-07,143.0,180000000.0,745013115.0,movie,,,Fantasy,2005
Final Destination 2,6.3,4408,en,2003-01-31,90.0,26000000.0,90941129.0,movie,,,Horror,2003
Final Destination 2,6.3,4408,en,2003-01-31,90.0,26000000.0,90941129.0,movie,,,Mystery,2003
G20,6.558,535,en,2025-04-10,108.0,0.0,0.0,movie,,,Action,2025
G20,6.558,535,en,2025-04-10,108.0,0.0,0.0,movie,,,Mystery,2025
G20,6.558,535,en,2025-04-10,108.0,0.0,0.0,movie,,,Drama,2025
Final Destination 5,6.1,3737,en,2011-08-12,91.0,40000000.0,157887643.0,movie,,,Horror,2011
Final Destination 5,6.1,3737,en,2011-08-12,91.0,40000000.0,157887643.0,movie,,,Mystery,2011
The Super Mario Bros. Movie,7.619,9758,en,2023-04-05,93.0,100000000.0,1362000000.0,movie,,,Family,2023
The Super Mario Bros. Movie,7.619,9758,en,2023-04-05,93.0,100000000.0,1362000000.0,movie,,,Comedy,2023
The Super Mario Bros. Movie,7.619,9758,en,2023-04-05,93.0,100000000.0,1362000000.0,movie,,,Adventure,2023
The Super Mario Bros. Movie,7.619,9758,en,2023-04-05,93.0,100000000.0,1362000000.0,movie,,,Animation,2023
Fast X,7.037,5925,en,2023-05-17,142.0,340000000.0,704709660.0,movie,,,Action,2023
Fast X,7.037,5925,en,2023-05-17,142.0,340000000.0,704709660.0,movie,,,Crime,2023
Fast X,7.037,5925,en,2023-05-17,142.0,340000000.0,704709660.0,movie,,,Thriller,2023
Fast X,7.037,5925,en,2023-05-17,142.0,340000000.0,704709660.0,movie,,,Adventure,2023
Fast X,7.037,5925,en,2023-05-17,142.0,340000000.0,704709660.0,movie,,,Mystery,2023
Lilo & Stitch 2: Stitch Has a Glitch,6.676,1523,en,2005-08-22,68.0,0.0,0.0,movie,,,Animation,2005
Lilo & Stitch 2: Stitch Has a Glitch,6.676,1523,en,2005-08-22,68.0,0.0,0.0,movie,,,Family,2005
Lilo & Stitch 2: Stitch Has a Glitch,6.676,1523,en,2005-08-22,68.0,0.0,0.0,movie,,,Comedy,2005
Lilo & Stitch 2: Stitch Has a Glitch,6.676,1523,en,2005-08-22,68.0,0.0,0.0,movie,,,Science Fiction,2005
Mickey 17,6.891,2255,en,2025-02-28,137.0,118000000.0,131847147.0,movie,,,Science Fiction,2025
Mickey 17,6.891,2255,en,2025-02-28,137.0,118000000.0,131847147.0,movie,,,Comedy,2025
Mickey 17,6.891,2255,en,2025-02-28,137.0,118000000.0,131847147.0,movie,,,Adventure,2025
Smile 2,6.6,1602,en,2024-10-16,127.0,28000000.0,138128854.0,movie,,,Horror,2024
Smile 2,6.6,1602,en,2024-10-16,127.0,28000000.0,138128854.0,movie,,,Mystery,2024
Barbie,6.971,9997,en,2023-07-19,114.0,145000000.0,1445638421.0,movie,,,Comedy,2023
Barbie,6.971,9997,en,2023-07-19,114.0,145000000.0,1445638421.0,movie,,,Adventure,2023
Spider-Man: Across the Spider-Verse,8.346,7645,en,2023-05-31,140.0,100000000.0,690897910.0,movie,,,Animation,2023
Spider-Man: Across the Spider-Verse,8.346,7645,en,2023-05-31,140.0,100000000.0,690897910.0,movie,,,Action,2023
Spider-Man: Across the Spider-Verse,8.346,7645,en,2023-05-31,140.0,100000000.0,690897910.0,movie,,,Adventure,2023
Spider-Man: Across the Spider-Verse,8.346,7645,en,2023-05-31,140.0,100000000.0,690897910.0,movie,,,Science Fiction,2023
Bad Boys: Ride or Die,7.377,2944,en,2024-06-05,115.0,100000000.0,404547819.0,movie,,,Action,2024
Bad Boys: Ride or Die,7.377,2944,en,2024-06-05,115.0,100000000.0,404547819.0,movie,,,Comedy,2024
Bad Boys: Ride or Die,7.377,2944,en,2024-06-05,115.0,100000000.0,404547819.0,movie,,,Crime,2024
Bad Boys: Ride or Die,7.377,2944,en,2024-06-05,115.0,100000000.0,404547819.0,movie,,,Thriller,2024
Bad Boys: Ride or Die,7.377,2944,en,2024-06-05,115.0,100000000.0,404547819.0,movie,,,Adventure,2024
Warrior Queen,3.6,31,en,1987-01-26,79.0,0.0,0.0,movie,,,Action,1987
Warrior Queen,3.6,31,en,1987-01-26,79.0,0.0,0.0,movie,,,History,1987
Warrior Queen,3.6,31,en,1987-01-26,79.0,0.0,0.0,movie,,,Adventure,1987
Fifty Shades of Grey,5.885,12013,en,2015-02-11,125.0,40000000.0,569651467.0,movie,,,Drama,2015
Fifty Shades of Grey,5.885,12013,en,2015-02-11,125.0,40000000.0,569651467.0,movie,,,Romance,2015
Fifty Shades of Grey,5.885,12013,en,2015-02-11,125.0,40000000.0,569651467.0,movie,,,Thriller,2015
Dune,7.781,13632,en,2021-09-15,155.0,165000000.0,407573628.0,movie,,,Science Fiction,2021
Dune,7.781,13632,en,2021-09-15,155.0,165000000.0,407573628.0,movie,,,Adventure,2021
A Widow's Game,6.46,138,es,2025-05-29,122.0,0.0,0.0,movie,,,Thriller,2025
A Widow's Game,6.46,138,es,2025-05-29,122.0,0.0,0.0,movie,,,Mystery,2025
Shrek,7.753,17747,en,2001-05-18,90.0,60000000.0,488628188.0,movie,,,Animation,2001
Shrek,7.753,17747,en,2001-05-18,90.0,60000000.0,488628188.0,movie,,,Comedy,2001
Shrek,7.753,17747,en,2001-05-18,90.0,60000000.0,488628188.0,movie,,,Fantasy,2001
Shrek,7.753,17747,en,2001-05-18,90.0,60000000.0,488628188.0,movie,,,Adventure,2001
Shrek,7.753,17747,en,2001-05-18,90.0,60000000.0,488628188.0,movie,,,Family,2001
A Whale,5.5,8,es,2025-03-28,107.0,0.0,0.0,movie,,,Mystery,2025
The Maze Runner,7.19,17402,en,2014-09-10,113.0,34000000.0,348319861.0,movie,,,Action,2014
The Maze Runner,7.19,17402,en,2014-09-10,113.0,34000000.0,348319861.0,movie,,,Mystery,2014
The Maze Runner,7.19,17402,en,2014-09-10,113.0,34000000.0,348319861.0,movie,,,Science Fiction,2014
The Maze Runner,7.19,17402,en,2014-09-10,113.0,34000000.0,348319861.0,movie,,,Thriller,2014
Babygirl,5.8,785,en,2024-12-25,115.0,20000000.0,60934894.0,movie,,,Drama,2024
Abduct,4.792,12,en,2025-04-02,70.0,0.0,0.0,movie,,,Horror,2025
Shrek,7.753,17747,en,2001-05-18,90.0,60000000.0,488628188.0,movie,,,Animation,2001
Shrek,7.753,17747,en,2001-05-18,90.0,60000000.0,488628188.0,movie,,,Comedy,2001
Shrek,7.753,17747,en,2001-05-18,90.0,60000000.0,488628188.0,movie,,,Fantasy,2001
Shrek,7.753,17747,en,2001-05-18,90.0,60000000.0,488628188.0,movie,,,Adventure,2001
Shrek,7.753,17747,en,2001-05-18,90.0,60000000.0,488628188.0,movie,,,Family,2001
The Final Destination,5.6,3552,en,2009-08-26,82.0,40000000.0,187384627.0,movie,,,Horror,2009
The Final Destination,5.6,3552,en,2009-08-26,82.0,40000000.0,187384627.0,movie,,,Mystery,2009
Locked,6.2,198,en,2025-03-20,95.0,0.0,3.0,movie,,,Thriller,2025
Locked,6.2,198,en,2025-03-20,95.0,0.0,3.0,movie,,,Horror,2025
A Widow's Game,6.46,138,es,2025-05-29,122.0,0.0,0.0,movie,,,Thriller,2025
A Widow's Game,6.46,138,es,2025-05-29,122.0,0.0,0.0,movie,,,Mystery,2025
Gladiator,8.2,19785,en,2000-05-04,155.0,103000000.0,465516248.0,movie,,,Action,2000
Gladiator,8.2,19785,en,2000-05-04,155.0,103000000.0,465516248.0,movie,,,Drama,2000
Gladiator,8.2,19785,en,2000-05-04,155.0,103000000.0,465516248.0,movie,,,Adventure,2000
Counterattack,8.324,706,es,2025-02-27,85.0,0.0,0.0,movie,,,Action,2025
Counterattack,8.324,706,es,2025-02-27,85.0,0.0,0.0,movie,,,Adventure,2025
Counterattack,8.324,706,es,2025-02-27,85.0,0.0,0.0,movie,,,Thriller,2025
Twilight,6.286,13830,en,2008-11-20,122.0,37000000.0,393616788.0,movie,,,Fantasy,2008
Twilight,6.286,13830,en,2008-11-20,122.0,37000000.0,393616788.0,movie,,,Drama,2008
Twilight,6.286,13830,en,2008-11-20,122.0,37000000.0,393616788.0,movie,,,Romance,2008
Barbie,6.971,9997,en,2023-07-19,114.0,145000000.0,1445638421.0,movie,,,Comedy,2023
Barbie,6.971,9997,en,2023-07-19,114.0,145000000.0,1445638421.0,movie,,,Adventure,2023
Jurassic World: Fallen Kingdom,6.54,12104,en,2018-06-06,129.0,170000000.0,1310466296.0,movie,,,Action,2018
Jurassic World: Fallen Kingdom,6.54,12104,en,2018-06-06,129.0,170000000.0,1310466296.0,movie,,,Adventure,2018
Jurassic World: Fallen Kingdom,6.54,12104,en,2018-06-06,129.0,170000000.0,1310466296.0,movie,,,Science Fiction,2018
Jurassic World: Fallen Kingdom,6.54,12104,en,2018-06-06,129.0,170000000.0,1310466296.0,movie,,,Thriller,2018
How to Train Your Dragon 2,0.0,0,en,2027-06-10,0.0,0.0,0.0,movie,,,Fantasy,2027
How to Train Your Dragon 2,0.0,0,en,2027-06-10,0.0,0.0,0.0,movie,,,Adventure,2027
How to Train Your Dragon 2,0.0,0,en,2027-06-10,0.0,0.0,0.0,movie,,,Family,2027
How to Train Your Dragon 2,0.0,0,en,2027-06-10,0.0,0.0,0.0,movie,,,Action,2027
Demon City,7.027,244,ja,2025-02-26,106.0,0.0,0.0,movie,,,Action,2025
Demon City,7.027,244,ja,2025-02-26,106.0,0.0,0.0,movie,,,Crime,2025
Demon City,7.027,244,ja,2025-02-26,106.0,0.0,0.0,movie,,,Fantasy,2025
